2025-04-12 00:21:59.901 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119901,"message":"embeddedAssetFileMap: ab19f4cbc543357183a20571f68380a3,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/ab19f4cbc543357183a20571f68380a3.png","code":"None","level":"info"}
2025-04-12 00:21:59.902 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119902,"message":"embeddedAssetFileMap: d8b800c443b8972542883e0b9de2bdc6,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d8b800c443b8972542883e0b9de2bdc6.png","code":"None","level":"info"}
2025-04-12 00:21:59.902 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119902,"message":"embeddedAssetFileMap: 412dd9275b6b48ad28f5e3d81bb1f626,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/412dd9275b6b48ad28f5e3d81bb1f626.png","code":"None","level":"info"}
2025-04-12 00:21:59.902 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119902,"message":"embeddedAssetFileMap: 20e71bdf79e3a97bf55fd9e164041578,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/20e71bdf79e3a97bf55fd9e164041578.png","code":"None","level":"info"}
2025-04-12 00:21:59.902 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119902,"message":"embeddedAssetFileMap: 3a2ba31570920eeb9b1d217cabe58315,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3a2ba31570920eeb9b1d217cabe58315.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.902 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119902,"message":"embeddedAssetFileMap: 31b5ffea3daddc69dd01a1f3d6cf63c5,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/31b5ffea3daddc69dd01a1f3d6cf63c5.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.903 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119903,"message":"embeddedAssetFileMap: 140c53a7643ea949007aa9a282153849,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/140c53a7643ea949007aa9a282153849.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.903 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119903,"message":"embeddedAssetFileMap: a76d309774d33d9856f650bed4292a23,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a76d309774d33d9856f650bed4292a23.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.903 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119903,"message":"embeddedAssetFileMap: b49ae8ab2dbccb02c4d11caaacf09eab,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b49ae8ab2dbccb02c4d11caaacf09eab.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.903 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119903,"message":"embeddedAssetFileMap: b06871f281fee6b241d60582ae9369b9,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b06871f281fee6b241d60582ae9369b9.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.904 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119903,"message":"embeddedAssetFileMap: 1f77739ca9ff2188b539c36f30ffa2be,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/1f77739ca9ff2188b539c36f30ffa2be.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.904 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119904,"message":"embeddedAssetFileMap: 605ed7926cf39a2ad5ec2d1f9d391d3d,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/605ed7926cf39a2ad5ec2d1f9d391d3d.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.904 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119904,"message":"embeddedAssetFileMap: 3b89dd103490708d19a95adcae52210e,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3b89dd103490708d19a95adcae52210e.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.904 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119904,"message":"embeddedAssetFileMap: 370dd5af19f8364907b6e2c41f45dbbf,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/370dd5af19f8364907b6e2c41f45dbbf.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.905 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119904,"message":"embeddedAssetFileMap: adec7d6f310bc577f05e8fe06a5daccf,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/adec7d6f310bc577f05e8fe06a5daccf.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.905 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119905,"message":"embeddedAssetFileMap: 56c8d80832e37783f12c05db7c8849e2,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/56c8d80832e37783f12c05db7c8849e2.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.905 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119905,"message":"embeddedAssetFileMap: e20945d7c929279ef7a6f1db184a4470,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/e20945d7c929279ef7a6f1db184a4470.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.905 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119905,"message":"embeddedAssetFileMap: 6148e7019854f3bde85b633cb88f3c25,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/6148e7019854f3bde85b633cb88f3c25.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.905 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119905,"message":"embeddedAssetFileMap: b62641afc9ab487008e996a5c5865e56,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b62641afc9ab487008e996a5c5865e56.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.906 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119906,"message":"embeddedAssetFileMap: 4e85bc9ebe07e0340c9c4fc2f6c38908,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/4e85bc9ebe07e0340c9c4fc2f6c38908.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.906 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119906,"message":"embeddedAssetFileMap: f7c53c47a66934504fcbc7cc164895a7,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/f7c53c47a66934504fcbc7cc164895a7.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.906 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119906,"message":"embeddedAssetFileMap: d2285965fe34b05465047401b8595dd0,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d2285965fe34b05465047401b8595dd0.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.906 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119906,"message":"embeddedAssetFileMap: 1681f34aaca71b8dfb70756bca331eb2,ttf => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/1681f34aaca71b8dfb70756bca331eb2.ttf","code":"None","level":"info"}
2025-04-12 00:21:59.906 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119906,"message":"embeddedAssetFileMap: 06c0f1756061224eb55ab5e94b6201a8,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/06c0f1756061224eb55ab5e94b6201a8.png","code":"None","level":"info"}
2025-04-12 00:21:59.907 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119907,"message":"embeddedAssetFileMap: d5c365b256b214af2bab75f718e045bd,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d5c365b256b214af2bab75f718e045bd.png","code":"None","level":"info"}
2025-04-12 00:21:59.907 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119907,"message":"embeddedAssetFileMap: 001cf1f1725c79c8640faa960a720bd8,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/001cf1f1725c79c8640faa960a720bd8.png","code":"None","level":"info"}
2025-04-12 00:21:59.907 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119907,"message":"embeddedAssetFileMap: 4a9687f778a0b6b58062a0e36c46b360,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/4a9687f778a0b6b58062a0e36c46b360.png","code":"None","level":"info"}
2025-04-12 00:21:59.907 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119907,"message":"embeddedAssetFileMap: dbc5e65acec3816e6c3424624188ca0e,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/dbc5e65acec3816e6c3424624188ca0e.png","code":"None","level":"info"}
2025-04-12 00:21:59.907 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119907,"message":"embeddedAssetFileMap: cc23e2b902b5ec12be8a5ac31c508be8,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/cc23e2b902b5ec12be8a5ac31c508be8.png","code":"None","level":"info"}
2025-04-12 00:21:59.908 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119908,"message":"embeddedAssetFileMap: 62975ed7523cce2d90cbaed3e1b88053,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/62975ed7523cce2d90cbaed3e1b88053.png","code":"None","level":"info"}
2025-04-12 00:21:59.908 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119908,"message":"embeddedAssetFileMap: e3c157ebde034f9dc2e536b2e0353b49,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/e3c157ebde034f9dc2e536b2e0353b49.png","code":"None","level":"info"}
2025-04-12 00:21:59.908 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119908,"message":"embeddedAssetFileMap: 0e6a39e62d734df2ae854fc83398e8a0,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0e6a39e62d734df2ae854fc83398e8a0.png","code":"None","level":"info"}
2025-04-12 00:21:59.908 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119908,"message":"embeddedAssetFileMap: 50d44cd3588446e58c903bafcaeca130,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/50d44cd3588446e58c903bafcaeca130.png","code":"None","level":"info"}
2025-04-12 00:21:59.908 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119908,"message":"embeddedAssetFileMap: 4fbc7dc5caa34fad7ab8444069ffacbc,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/4fbc7dc5caa34fad7ab8444069ffacbc.png","code":"None","level":"info"}
2025-04-12 00:21:59.909 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119909,"message":"embeddedAssetFileMap: 7340a5cfadd6508387c9d876d3b52cb9,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/7340a5cfadd6508387c9d876d3b52cb9.png","code":"None","level":"info"}
2025-04-12 00:21:59.909 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119909,"message":"embeddedAssetFileMap: 242fa66d6f42467b9e2399223006c453,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/242fa66d6f42467b9e2399223006c453.png","code":"None","level":"info"}
2025-04-12 00:21:59.909 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119909,"message":"embeddedAssetFileMap: 471a0aca0daef1259ea2e55a83c3d50e,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/471a0aca0daef1259ea2e55a83c3d50e.png","code":"None","level":"info"}
2025-04-12 00:21:59.909 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119909,"message":"embeddedAssetFileMap: 0030df1ad5e247c790fe9c7fe27af904,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0030df1ad5e247c790fe9c7fe27af904.png","code":"None","level":"info"}
2025-04-12 00:21:59.909 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119909,"message":"embeddedAssetFileMap: bee6c27fdea579fa4bb722b878d2d0bb,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/bee6c27fdea579fa4bb722b878d2d0bb.png","code":"None","level":"info"}
2025-04-12 00:21:59.910 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119910,"message":"embeddedAssetFileMap: 39eb62b12de084780b300a4950a2f896,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/39eb62b12de084780b300a4950a2f896.png","code":"None","level":"info"}
2025-04-12 00:21:59.910 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119910,"message":"embeddedAssetFileMap: d9b26ce42395794d4c9425c22ad3e137,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d9b26ce42395794d4c9425c22ad3e137.png","code":"None","level":"info"}
2025-04-12 00:21:59.910 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119910,"message":"embeddedAssetFileMap: b37d1d106b053b897f31af22656a74be,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b37d1d106b053b897f31af22656a74be.png","code":"None","level":"info"}
2025-04-12 00:21:59.910 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119910,"message":"embeddedAssetFileMap: d109cb12863933ad36d2f96f71efe0b4,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/d109cb12863933ad36d2f96f71efe0b4.png","code":"None","level":"info"}
2025-04-12 00:21:59.910 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119910,"message":"embeddedAssetFileMap: 58f6638caa05f686061bbc81d2392b83,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/58f6638caa05f686061bbc81d2392b83.png","code":"None","level":"info"}
2025-04-12 00:21:59.911 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119911,"message":"embeddedAssetFileMap: 1fca10a8d55b2be485310ff8cd506339,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/1fca10a8d55b2be485310ff8cd506339.png","code":"None","level":"info"}
2025-04-12 00:21:59.911 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119911,"message":"embeddedAssetFileMap: 722f878669609043ee1a7746804288c5,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/722f878669609043ee1a7746804288c5.png","code":"None","level":"info"}
2025-04-12 00:21:59.911 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119911,"message":"embeddedAssetFileMap: 3fceeb8cec9a5dcc7f6c877e039c5d80,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3fceeb8cec9a5dcc7f6c877e039c5d80.png","code":"None","level":"info"}
2025-04-12 00:21:59.911 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119911,"message":"embeddedAssetFileMap: 15d52e9792ee3ca120d0f59d786eb4d7,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/15d52e9792ee3ca120d0f59d786eb4d7.png","code":"None","level":"info"}
2025-04-12 00:21:59.911 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119911,"message":"embeddedAssetFileMap: 0ea3093325f7b1131baab856dc0ad535,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0ea3093325f7b1131baab856dc0ad535.png","code":"None","level":"info"}
2025-04-12 00:21:59.912 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119912,"message":"embeddedAssetFileMap: 2888067726c515967f455bac4d6a6265,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/2888067726c515967f455bac4d6a6265.png","code":"None","level":"info"}
2025-04-12 00:21:59.912 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119912,"message":"embeddedAssetFileMap: 062d62e688eb5f19243f8ec15222601b,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/062d62e688eb5f19243f8ec15222601b.png","code":"None","level":"info"}
2025-04-12 00:21:59.912 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119912,"message":"embeddedAssetFileMap: 9c902347062c0e28e5038c3458dc5f98,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/9c902347062c0e28e5038c3458dc5f98.png","code":"None","level":"info"}
2025-04-12 00:21:59.912 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119912,"message":"embeddedAssetFileMap: 93673b98ef919e76da16ef1277dc1ab5,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/93673b98ef919e76da16ef1277dc1ab5.png","code":"None","level":"info"}
2025-04-12 00:21:59.913 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119913,"message":"embeddedAssetFileMap: 3b24f0e99346ad3866bb7c1a118a036a,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/3b24f0e99346ad3866bb7c1a118a036a.png","code":"None","level":"info"}
2025-04-12 00:21:59.913 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119913,"message":"embeddedAssetFileMap: 18af284656cbf52830b1bd25a945abe5,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/18af284656cbf52830b1bd25a945abe5.png","code":"None","level":"info"}
2025-04-12 00:21:59.913 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119913,"message":"embeddedAssetFileMap: 7fe38f960866723f9792050c8a51e367,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/7fe38f960866723f9792050c8a51e367.png","code":"None","level":"info"}
2025-04-12 00:21:59.913 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119913,"message":"embeddedAssetFileMap: a5e73dcf50f5ab7d5b24b8da0b4eae68,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a5e73dcf50f5ab7d5b24b8da0b4eae68.png","code":"None","level":"info"}
2025-04-12 00:21:59.914 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119913,"message":"embeddedAssetFileMap: 8a1997071032439629b69cba51f2027b,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/8a1997071032439629b69cba51f2027b.png","code":"None","level":"info"}
2025-04-12 00:21:59.914 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119914,"message":"embeddedAssetFileMap: 0b1d2c20f7ae73bcaddb15e6a94b9af7,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/0b1d2c20f7ae73bcaddb15e6a94b9af7.png","code":"None","level":"info"}
2025-04-12 00:21:59.914 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119914,"message":"embeddedAssetFileMap: 6e2d357d185df5811a85c78b479e2e6f,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/6e2d357d185df5811a85c78b479e2e6f.png","code":"None","level":"info"}
2025-04-12 00:21:59.914 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119914,"message":"embeddedAssetFileMap: 399d9c7a33540492d6b394a95a350e4f,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/399d9c7a33540492d6b394a95a350e4f.png","code":"None","level":"info"}
2025-04-12 00:21:59.914 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119914,"message":"embeddedAssetFileMap: ed7fb846f432bc6feb94dec88a073ac8,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/ed7fb846f432bc6feb94dec88a073ac8.png","code":"None","level":"info"}
2025-04-12 00:21:59.914 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119914,"message":"embeddedAssetFileMap: a93e9dfae7f48c7724ab4e2f6b534764,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a93e9dfae7f48c7724ab4e2f6b534764.png","code":"None","level":"info"}
2025-04-12 00:21:59.915 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119915,"message":"embeddedAssetFileMap: 8a9af63638abf9d9abba1e6174ef6ed2,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/8a9af63638abf9d9abba1e6174ef6ed2.png","code":"None","level":"info"}
2025-04-12 00:21:59.915 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119915,"message":"embeddedAssetFileMap: 31ace762d074c0aff44c26ebdf783100,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/31ace762d074c0aff44c26ebdf783100.png","code":"None","level":"info"}
2025-04-12 00:21:59.915 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119915,"message":"embeddedAssetFileMap: dc140752f5d110609fd9e958431a9ba4,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/dc140752f5d110609fd9e958431a9ba4.png","code":"None","level":"info"}
2025-04-12 00:21:59.915 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119915,"message":"embeddedAssetFileMap: a0297f8ca65e08220f4e2d397c8053b6,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/a0297f8ca65e08220f4e2d397c8053b6.png","code":"None","level":"info"}
2025-04-12 00:21:59.916 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119916,"message":"embeddedAssetFileMap: b0e0e03de33b0861de38d569314c650d,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b0e0e03de33b0861de38d569314c650d.png","code":"None","level":"info"}
2025-04-12 00:21:59.916 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119916,"message":"embeddedAssetFileMap: 82c40591fe9e33c66dc1b7dc7737de74,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/82c40591fe9e33c66dc1b7dc7737de74.png","code":"None","level":"info"}
2025-04-12 00:21:59.916 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119916,"message":"embeddedAssetFileMap: b08edbb5f734bbc477a87471ab6f4bf2,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/b08edbb5f734bbc477a87471ab6f4bf2.png","code":"None","level":"info"}
2025-04-12 00:21:59.916 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119916,"message":"embeddedAssetFileMap: 44551e05e0c04c865850458c9a9ccaac,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/44551e05e0c04c865850458c9a9ccaac.png","code":"None","level":"info"}
2025-04-12 00:21:59.916 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119916,"message":"embeddedAssetFileMap: 34e77ffa419a155a7cdd01c09d537136,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/34e77ffa419a155a7cdd01c09d537136.png","code":"None","level":"info"}
2025-04-12 00:21:59.917 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119917,"message":"embeddedAssetFileMap: 703615086147767ee60944396ff56302,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/703615086147767ee60944396ff56302.png","code":"None","level":"info"}
2025-04-12 00:21:59.917 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119917,"message":"embeddedAssetFileMap: 755128a803c3354f4b84042f7951615d,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/755128a803c3354f4b84042f7951615d.png","code":"None","level":"info"}
2025-04-12 00:21:59.917 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119917,"message":"embeddedAssetFileMap: 41225b97468206fa604668213a461901,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/41225b97468206fa604668213a461901.png","code":"None","level":"info"}
2025-04-12 00:21:59.917 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119917,"message":"embeddedAssetFileMap: dedf6b4f827c672341add30886b3543f,png => file:\/\/\/data\/user\/0\/com.erikedward.KoaLens\/files\/.expo-internal\/dedf6b4f827c672341add30886b3543f.png","code":"None","level":"info"}
2025-04-12 00:21:59.919 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119919,"message":"UpdatesController onBackgroundUpdateFinished: No update available","code":"NoUpdatesAvailable","level":"info"}
2025-04-12 00:21:59.919 23399-23480 dev.expo.updates        com.erikedward.KoaLens               I  {"timestamp":1744410119919,"message":"ErrorRecovery: remote load status changed: IDLE","code":"None","level":"info"}
2025-04-12 00:21:59.935 23399-23486 ExpoModulesCore         com.erikedward.KoaLens               I  ✅ AppContext was initialized
2025-04-12 00:21:59.942 23399-23486 CameraManagerGlobal     com.erikedward.KoaLens               I  Connecting to camera service
2025-04-12 00:21:59.944 23399-23486 VendorTagDescriptor     com.erikedward.KoaLens               D  addVendorDescriptor: vendor tag id 14172875900359437128 added
2025-04-12 00:21:59.945 23399-23470 CameraManagerGlobal     com.erikedward.KoaLens               I  Camera 0 facing CAMERA_FACING_BACK state now CAMERA_STATE_CLOSED for client host.exp.exponent API Level 2
